支付者UIN,使用者UIN,操作者UIN,产品名称,子产品名称,计费模式,交易类型,订单ID,交易ID,关联单据ID,扣费时间,开始使用时间,结束使用时间,资源ID,实例名称,实例类型,配置属性,项目名称,国内国际,地域,可用区,组件类型,组件名称,价格属性,刊例价,优惠后单价,价格单位,用量,用量单位,使用时长,时长单位,原始用量/时长,抵扣用量/时长(含资源包),原价(元),预留实例抵扣原价(元),预留实例抵扣时长,节省计划抵扣金额,节省计划抵扣率,节省计划抵扣原价(元),折扣率,混合折扣率,优惠后总价(元),优惠券支付(元),赠送金支付(元),分成金支付(元),现金支付(元),备注属性,计算规则说明,计费规则,产品编码,子产品编码,组件类型编码,组件编码,账单记录ID,地域编码,可用区编码,优惠对象,优惠类型,优惠内容,账单月
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260803014116934126232	","","2026-08-03 17:09:27","2026-08-03 14:00:00","2026-08-03 14:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","1.09900000","1000token","1.00000000","小时","-","-","0.10990000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.10990000","0.00000000","0.00000000","0.00000000","0.10990000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2084206611953885190","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260804014118453222062	","","2026-08-04 14:09:47","2026-08-04 11:00:00","2026-08-04 11:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","0.11000000","1000token","1.00000000","小时","-","-","0.00022000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00022000","0.00000000","0.00000000","0.00000000","0.00022000","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2084523750606258181","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260804014118453222062	","","2026-08-04 14:09:47","2026-08-04 11:00:00","2026-08-04 11:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","0.64000000","1000token","1.00000000","小时","-","-","0.06400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.06400000","0.00000000","0.00000000","0.00000000","0.06400000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2084523750606258182","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260803014116789061032	","","2026-08-03 15:03:46","2026-08-03 12:00:00","2026-08-03 12:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","23.12600000","1000token","1.00000000","小时","-","-","0.46252000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.46252000","0.00000000","0.00000000","0.00000000","0.46252000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2084174954727219203","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260803014116789061032	","","2026-08-03 15:03:46","2026-08-03 12:00:00","2026-08-03 12:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","2.32500000","1000token","1.00000000","小时","-","-","0.23250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.23250000","0.00000000","0.00000000","0.00000000","0.23250000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2084174954727219204","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260803014116789061032	","","2026-08-03 15:03:46","2026-08-03 12:00:00","2026-08-03 12:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","48.43600000","1000token","1.00000000","小时","-","-","0.09687200","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.09687200","0.00000000","0.00000000","0.00000000","0.09687200","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2084174954727219202","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260811014131024678402	","","2026-08-11 19:16:10","2026-08-11 16:00:00","2026-08-11 16:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","0.22000000","1000token","1.00000000","小时","-","-","0.00044000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00044000","0.00000000","0.00000000","0.00000000","0.00044000","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2087137494260129797","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260811014131024678402	","","2026-08-11 19:16:10","2026-08-11 16:00:00","2026-08-11 16:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","0.11000000","1000token","1.00000000","小时","-","-","0.00220000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00220000","0.00000000","0.00000000","0.00000000","0.00220000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2087137494260129798","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260811014131024678402	","","2026-08-11 19:16:10","2026-08-11 16:00:00","2026-08-11 16:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","1.60600000","1000token","1.00000000","小时","-","-","0.16060000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.16060000","0.00000000","0.00000000","0.00000000","0.16060000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2087137494260129799","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260814014136570872862	","","2026-08-14 23:13:56","2026-08-14 20:00:00","2026-08-14 20:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","20.12400000","1000token","1.00000000","小时","-","-","2.01240000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","2.01240000","0.00000000","0.00000000","0.00000000","2.01240000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2088284698240622596","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260814014136500434362	","","2026-08-14 22:20:10","2026-08-14 19:00:00","2026-08-14 19:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","8391.34600000","1000token","1.00000000","小时","-","-","16.78269200","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","16.78269200","0.00000000","0.00000000","0.00000000","16.78269200","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2088271134281445378","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260814014136570872862	","","2026-08-14 23:13:56","2026-08-14 20:00:00","2026-08-14 20:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","5895.50200000","1000token","1.00000000","小时","-","-","11.79100400","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","11.79100400","0.00000000","0.00000000","0.00000000","11.79100400","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2088284698240622594","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260814014136500434362	","","2026-08-14 22:20:10","2026-08-14 19:00:00","2026-08-14 19:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","1890.93300000","1000token","1.00000000","小时","-","-","37.81866000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","37.81866000","0.00000000","0.00000000","0.00000000","37.81866000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2088271134281445379","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260814014136500434362	","","2026-08-14 22:20:10","2026-08-14 19:00:00","2026-08-14 19:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","20.32200000","1000token","1.00000000","小时","-","-","2.03220000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","2.03220000","0.00000000","0.00000000","0.00000000","2.03220000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2088271134281445380","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260814014136423482632	","","2026-08-14 21:19:12","2026-08-14 18:00:00","2026-08-14 18:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","5429.41300000","1000token","1.00000000","小时","-","-","10.85882600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","10.85882600","0.00000000","0.00000000","0.00000000","10.85882600","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2088255663020449794","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260814014136423482632	","","2026-08-14 21:19:12","2026-08-14 18:00:00","2026-08-14 18:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","1497.04100000","1000token","1.00000000","小时","-","-","29.94082000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","29.94082000","0.00000000","0.00000000","0.00000000","29.94082000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2088255663020449795","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260813014134402116442	","","2026-08-13 17:23:19","2026-08-13 14:00:00","2026-08-13 14:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","0.09200000","1000token","1.00000000","小时","-","-","0.00018400","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00018400","0.00000000","0.00000000","0.00000000","0.00018400","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2087834118883655682","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260813014134402116442	","","2026-08-13 17:23:19","2026-08-13 14:00:00","2026-08-13 14:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","0.09200000","1000token","1.00000000","小时","-","-","0.00184000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00184000","0.00000000","0.00000000","0.00000000","0.00184000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2087834118883655683","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260813014134402116442	","","2026-08-13 17:23:19","2026-08-13 14:00:00","2026-08-13 14:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","0.10800000","1000token","1.00000000","小时","-","-","0.01080000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.01080000","0.00000000","0.00000000","0.00000000","0.01080000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2087834118883655684","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260814014136570872862	","","2026-08-14 23:13:56","2026-08-14 20:00:00","2026-08-14 20:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","1424.20800000","1000token","1.00000000","小时","-","-","28.48416000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","28.48416000","0.00000000","0.00000000","0.00000000","28.48416000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2088284698240622595","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260814014136423482632	","","2026-08-14 21:19:12","2026-08-14 18:00:00","2026-08-14 18:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","17.83700000","1000token","1.00000000","小时","-","-","1.78370000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","1.78370000","0.00000000","0.00000000","0.00000000","1.78370000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2088255663020449796","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014144917975802	","","2026-08-19 17:15:40","2026-08-19 14:00:00","2026-08-19 14:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","11.21300000","1000token","1.00000000","小时","-","-","1.12130000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","1.12130000","0.00000000","0.00000000","0.00000000","1.12130000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2090006212870553604","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143317718592	","","2026-08-18 19:23:08","2026-08-18 16:00:00","2026-08-18 16:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","4.44900000","1000token","1.00000000","小时","-","-","0.44490000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.44490000","0.00000000","0.00000000","0.00000000","0.44490000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2089676229363245060","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143317718592	","","2026-08-18 19:23:08","2026-08-18 16:00:00","2026-08-18 16:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","314.88600000","1000token","1.00000000","小时","-","-","6.29772000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","6.29772000","0.00000000","0.00000000","0.00000000","6.29772000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2089676229363245059","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143317718592	","","2026-08-18 19:23:08","2026-08-18 16:00:00","2026-08-18 16:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","1495.78900000","1000token","1.00000000","小时","-","-","2.99157800","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","2.99157800","0.00000000","0.00000000","0.00000000","2.99157800","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2089676229363245058","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014144853554502	","","2026-08-19 16:20:33","2026-08-19 13:00:00","2026-08-19 13:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","9.03700000","1000token","1.00000000","小时","-","-","0.90370000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.90370000","0.00000000","0.00000000","0.00000000","0.90370000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2089992634558070788","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143395272952	","","2026-08-18 20:25:25","2026-08-18 17:00:00","2026-08-18 17:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","15.25800000","1000token","1.00000000","小时","-","-","0.03051600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.03051600","0.00000000","0.00000000","0.00000000","0.03051600","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2089691940214947844","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014144853554502	","","2026-08-19 16:20:33","2026-08-19 13:00:00","2026-08-19 13:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","582.60700000","1000token","1.00000000","小时","-","-","11.65214000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","11.65214000","0.00000000","0.00000000","0.00000000","11.65214000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2089992634558070787","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014144853554502	","","2026-08-19 16:20:33","2026-08-19 13:00:00","2026-08-19 13:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","1117.04300000","1000token","1.00000000","小时","-","-","2.23408600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","2.23408600","0.00000000","0.00000000","0.00000000","2.23408600","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2089992634558070786","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143442578562	","","2026-08-18 21:09:29","2026-08-18 18:00:00","2026-08-18 18:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","0.65600000","1000token","1.00000000","小时","-","-","0.06560000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.06560000","0.00000000","0.00000000","0.00000000","0.06560000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2089702722713952260","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143395272952	","","2026-08-18 20:25:25","2026-08-18 17:00:00","2026-08-18 17:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","2.86700000","1000token","1.00000000","小时","-","-","0.05734000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.05734000","0.00000000","0.00000000","0.00000000","0.05734000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2089691940214947845","1","100001","","","","2026-08	"
